,Tweet Text,الشواذ,المثليين
705,@elrazal007 نجبدلك الدعارة في الجزائر ، نجبدلك المثليين في الجزائير ، سير تلعب في التيساع,0.0,0.0679343699251145
706,@jaberalharmi ووفاء المثليين اين انتم منهم https://t.co/L7Huxa1ISV,0.0,0.12338710264630755
707,@tomtommy1020 المثليين ماشي لكن الملحدين لا,0.0,0.16895661871512296
708,@FdFdHME رجع لك المبلغ والله يستر عليه زواج بمعروف اوتسريح باحسان وتستمر الحياه بس شوفي تعليقات النسويات وتغريداتهم من اهم اسباب الطلاق هم وعزوف الشباب عن الزواج مع الاسف نسبه من المثليين يحبون تقمص تغريدات الناصح,0.0,0.04469178376898973
709,@abdoulass8 @i24NEWS_AR 😂😂قوليه ابوصبع اعطيك اسم من اسماء هاد الحانات ديال المثليين هادشي كامل لي يلاه كتروح ليه ابوصبع شفتوا شحال هادي وفضحتوا وتجي نتا دابا تواجهني بيه😂😂 راه غير مدوز معاك الوقت ابوصبع اما نيڤوك راه طايح,0.0,0.033930987487362105
710,@barccelonii2 الله يطيح حض برشلونه اهل المثليين,0.0,0.10646995247100559
550,@suqatrimohamed2 @NajwaaAli قصدك الذي جاء بالقواعد الصليبية الاكبر في العالم ؟ ام الذي بشر في خيمة العار الليبية بزوال دول اسلامية لحساب مشروع غربي ؟ ام الذي بشر الغرب المنحل باستقبال المثليين وحمايتهم ضيوف اعزاء مكرمين في الضفة الشرقية من جزيرة العرب؟ https://t.co/znh0y9NZHY,0.0,0.03876444803062133
658,#صباح_الخير لكل من ارغمته ظروفه للبقاء وحيد ويعاني في حياته #موجب_صنعاء #سالب_صنعاء #مجتمع_الميم_اليمني https://t.co/J7oS99STas,0.0,0.0
588,"كليفرلي ل"" المثليين "" : احترموا الدولة المضيفة لكأس العالم طالب وزير الخارجية البريطاني جيمس كليفرلي، مشجعي كرة القدم من ""المثليين"" الذين سيحضرون كأس العالم في قطر، باحترام الدولة المضيفة خلال البطولة، وأن يظهروا ""القليل من المرونة والحلول الوسط"". واشنطن بوست https://t.co/YolcMgE8bl",0.0,0.09667081949972636
609,"🇬🇧🏳️‍🌈🎙🇶🇦 ""جيمس كليفرلي""وزير الخارجية البريطاني مخاطباً المثليين : أرجوكم احترموا أنظمة القانون القطري ""قدر الإمكان"" خلال كأس العالم 2022 https://t.co/Cz2DIh5eeg",0.0,0.06436061730320525
579,المتحدث الرسمي عن مجتمع الميم 🌈🌈🌈🌈 مجتهد وينقل الاخبار اول بأول بقيادة وتوجيهات المثلي جورج نادر مستشار خنور #جورج_نادر #نهيان_بن_مبارك_ال_نهيان #نعاشة 👇👇👇👇👇,0.0,0.0
578,مونديال 2022.. وزير الخارجية البريطاني يدعو المثليين لاحترام ثقافة قطر https://t.co/tHd4t8h9Df,0.0,0.10267830674203172
611,وزير الخارجية البريطاني يطالب #المثليين باحترام #قطر https://t.co/gP7el9puKM via @ru4arab #المثلية #قطر2022 https://t.co/WCnvE9m8ax,0.0,0.10767487002683784
577,"مجلس الدوما الروسي يمرّر قانوناً يحظر ما يصفه بـ ""بروباغندا المثليين""، بحسب وكالة تاس الحكومية",0.0,0.06344727446854408
612,@TheUKAr أبدأ لم يقل هذا الكلام بل العكس تماما وتقدروا ترجعوا الي تصريح الوزير، انتم فتحتم الباب وتحملوا النتائج ،ولعلمك سوف يستمر هذا الزخم الاعلامي بخصوص المثليين عقب انتهاء البطولة لان اهل سدوم ما دخلوا ارضا الا وعاثوا فيها فسادا ،صلاة الاستثغاء الله يستر لا تمطر عليكم حجارة من سجيل,0.0,0.03909303354099976
576,لازال نباحك متواصل تعيش وسط الانحلال والفجور بين المثليين ومتعايش معهم .وتتحدث عن ارض الحرمين وقيادتها وكأنك شخص مثالي وأنت من اشهر الديوثين في بريطانيا,0.0,0.0494862506322091
613,#شعار الطبيعيين #روسيا_تغزو_أوكرانيا #المثليين خوش فكرة https://t.co/xiZlFJeuCG,0.0,0.10135016104078687
614,@Np5Dd @manoor445 ماشفناك وجهت هالكلام ل شمس فوق انها متبرجه شاذه بعد وتدعم المثليين نبي نشوفك توجه لها انتقاد وقرآن وكذا 😉✌🏻,0.0,0.05891031232872217
575,@Eyaaaad للأسف مجتمعاتنا بدأت تتفكك من الداخل وتتجه نحو ثقافة الغرب العلماني َالذي ينشر ثقافته ويمول نشرها فاصبحنا نسمع عن المثليين وعن التجربة الجنسية قبل الزواج وخلافه.,0.0,0.04946948368489919
616,@nippon_ar ماذا لو عملوا تمثال لاردوغان المطبع ...الذي سن قانون زواج المثليين في تركيا وهو يدعي حب الرسول والإسلام 🤮🤮🤮,0.0,0.06346941855891189
617,احلى مجتمع بالعالم وشرفي لي انو اكون منهم❤️ #مجتمع_الميم,0.0,0.0
618,وزير خارجية #بريطانيا جيمس كليفيرلي: أطلب من المشجعين المثليين احترام قوانين دولة #قطر المستضيفة لـ #كأس_العالم_2022 هم لو محترمين ماصارو شواذ,0.0,0.06816048075483216
619,انها احدى المحن المصرية..!! والاسكندر اشتهر بأنه من أكبر المثليين فى العالم !!. وسقراط حكم عليه بالموت لأنه كان يفسد الشباب اليونانى !! اسم كيلوباترا يطلق على السجاير، وعلى كل شيء حتى البلاط .. !! وكيلوباترا ليس لها اي دخل بالمصريين. ! فلقد حكم البطالسة وهم. .. يتبع,0.0,0.03974137880626774
574,@mzamii77 @Ashaa48712265 @Eyaaaad ايوه انا م اصلي ولا اصوم وأدعم ألمثليين والشواذ ايش تبغى انت؟,0.0,0.07850857213596901
573,"الإساءة للصهاينه و المثليين مجرمة حتى على مريض بالاضطراب الوجداني ثنائي القطب ❌ وسلملي على الديموقراطية عند الحزب "" الديموقراطي """,0.0,0.06162221575126028
572,هذول اللي كيف عارفين يتعاملون مع المثليين ومن يشجعهم .البرلمان الروسي يوافق بالاجماع على تشديد قانون دعايات المثليين 👍👍👇👇👇 https://t.co/wezLacqIis,0.0,0.13212718848291735
620,@FCBW_A71 وبرشلونه وينهم وين الرجال اهل المثليين,0.0,0.10772229593661366
621,@mohabmm @GamalSultan1 لمحبى ابو تريكه. يحمل علم المثليين . الله يهديكم https://t.co/1SRidYYx2b,0.0,0.09218963568737934
571,#عاجل | #روسيا_العظمى 🔰مجلس الدوما يتبنى في القراءة الأولى مشروع قانون لحظر دعاية المثليين في روسيا بما في ذلك في وسائل الإعلام والكتب والإنترنت والإعلان والسينما.,0.0,0.057160125501530344
622,توزيع الحلوى بشوراع فلسطين فرحاً بفوز زعيمهم بايدن بايدن زعيم المثليين https://t.co/ylT9uDgsH4,0.0,0.06509381116853938
623,إمارة قطر زعيمية الإخوان ومقر هيئة علماء المسلمين ترحب بالشواذ المثليين وبنشاطهم,0.0,0.06909481620375778
610,عشاق كرة القدم المثليين يجب أن يكونوا محترمين في كأس العالم في قطر #كأس_العالم_قطر_2022 https://t.co/dRAyIx5F3Q,0.0,0.08794910034182829
608,"الشرطة القطرية تعتقل الناشط البريطاني في مجال حقوق المثليين بيتر تاتشيل لمدة 49 دقيقة لتنظيمه مظاهرة أمام المتحف الوطني في قطر -تاتشيل بعد استجوبه وإطلاق سراحه: أردت توجيه رسالة عبر ""أول مظاهرة للمثليين في قطر وفي دولة خليجية"" بأنها تقف ضد مجتمع ""ميم العين"" https://t.co/TxzEcrgqMN",0.0,0.04008749116949699
657,أول مظاهرة لـ«المثليين جنسيًا» في دولة خليجية.. والحكومة تصدر بيانًا رسميًا @com_shaabnews https://t.co/u9Piq7TfgJ,0.0,0.0892862132613254
607,@k0ft2 @quinnaldossari @DrTalebJawad منو قال؟ لو قريت راح تشوف ان المثلية لها فوائد اجتماعية، و من ضمنها انها تعزز العلاقات الاجتماعية و التواصل بين اطراف المجتمع، و المساعدة في الاهتمام في الاطفال بما ان المثليين ما ينجبون الخ,0.0,0.05059782710339316
591,@iiiin85 @sajjjmiii ليتك طاقع وشامه ريحتهااا تبي وجه ابيييض وعيون خضر وشعر اشقر ويفتيلك المثليين ال🏳️‍🌈 اعطائهم حقوقهم كان وافقت انت وخصوصا صاحبه الحساب ع طول تبدء الهرمونات تشتغل عندها سبحان الله فئات عاهات يطعنون بمشايخ الدين وهذا مكتوب ومذكور انه راح يجيون وانتم منهم,0.0,0.03800619296440831
592,العبارة إياها… تشي بكون هذا الانفتاح والظهور النسبي للمثليين ولمجتمع الميم على مواقع التواصل الاجتماعي وعلى مواقع الدردشة والبحث عن الصداقة، قد أثار حفيظة صنف من حراس النزعة الذكورية، وصنف آخر من #المثليين ... #مرايانا #مقالات #مجتمع_الميم #مثليين https://t.co/iSS0pCBQ59,0.0,0.041408732785796175
587,@US_World1 بما ان دولة قطر تمون على إيران لماذا لا تطلب منهم مثللين مواليات 😂 للاحذية عشان اذا حصل اي شغب من المثليين البريطانيين تهجم عليها المواليات وتادبهم وتعلمهم شعائر الدين 😂 https://t.co/gWTePKCM6P,0.0,0.05060901486385186
586,هذا قانون المثليين الذي للأسف فرضوه في أغلب دولنا المنبطحه,0.0,0.09461709587623039
593,@BadLuck04645164 @Mohamed45151024 لماذا لم تعلق على المنشور عوض قذف أعراض المسلمين فهل تعتقد أن بيوت أنيطا وزازا والدعارة المرخصة من الدولة الجزائرية تمنح للعاملات فيها بطاقة المهنة والسكن الخاص وزيارة الطبيب الأسبوعية وزواج المثليين في بلادك تحسبها أرض مطهرة من لخماح يالخماج,0.0,0.0422112771611161
594,@Qatari في أمل يتأهل....الاتحاد الاوروبي احتمال يطرد الانتر لعدم دعمه المثليين,0.0,0.07509730693587106
585,@Maryam_Ebrahim في ناس لازم الله يوليني عليهم علشان اكون حجة عليهم مثل الوهابية و الصهاينة وغيرهم 🌚 و الخطة اني اجمعهم مع النسويات و المثليين في حوش كبير جدا في الربع الخالي و اطرش اللوكيشن الى كيم جونغ و اقول له واحد نووي رحمة على والديك,0.0,0.04130584902314941
595,@AJArabic على زقق ..الي يقول المثليين مرحبين نقص لسانه موب ندعمه,0.0,0.08155489631896179
584,وزير الخارجية البريطاني جيمس كليفيرلي: أطلب من المشجعين المثليين احترام قوانين دولة قطر المستضيفة لكأس العالم 2022. المفروض يحترمون الفطرية البشرية السوية أولا . https://t.co/wPwJWUIwwj,0.0,0.06167640382224665
597,@soldier2017kg ايه الشياطين تتفق على دعم المثليين ليه ماتتفق على حروب نوويه تدمرهم وتنهيهم باذن السميع العليم,0.0,0.062298498828764745
598,إجراء قطري بعد “أول مظاهرة للمثليين في دولة خليجية” تفاصيل وصور: https://t.co/oiz27AHJSC أوقفت الشرطة القطرية، الثلاثاء، مظاهرة نظمها الناشط البريطاني في مجال حقوق مجتمع الميم “المثليين” بيتر تاتشيل . وقال الناشط بيتر تاتشيل، في تغريدة عبر حسابه في تويتر، أنه قام بمظاهر لد...,0.0,0.042974323191371566
599,سبحان الله الي طلع هيومه من الجهل و الضلاله الكويت شعب مغلق ومنغلق لدرجه رهييبه ويحبون الهبات تدعم مجتمع الميم كله وتدعم الترانس وبعدين تقول مو يعني احطه ادعمه 🤣🤣 https://t.co/ej9LUYvb6P,0.0,0.0
583,🟢مبروك _ قريباً _ هؤلاء _ يحررون #فلسطين #المثليين #تجار_الكضية https://t.co/HBqaqrJtKM,0.0,0.10117644812302096
600,@hamadlahdan الله يستر بولحدان ها السنة معاكم تجمع المثليين ،لا ينزل ربي المطر عليكم حصي من سجيل ، نسال الله أن ينجي عباده وينزل عقابه علي فاعلي قوم لوط وبالاخص من فعل فعل امراة لوط.,0.0,0.041768042113184925
582,@MC_Doualiya يا عيب الشوم كانت قطر تحتضن الاخوان المسلمين والا ن ستحتضن المثليين كل هذا لان كاس العالم عندهم وعندما ياتي الحساب ماذا سيقولون لله,0.0,0.059558159555179145
602,@AJArabic قال المثليين و ليس مواطنيه. ليش تكذبون على متابعينكم؟!!! طبعا متابعينكم يصدقون مل شيء تقولونه حتى لو حلف الأنجليزي أنه ما قال 😁,0.0,0.053783768518954715
603,@US_World1 فالتهدأ أمريكا فالعرب الذين أسقطوا الأتحاد السوفيتي التضحت صورتك أمامهم بعد ماكفائتيهم بالربيع العربي وغيره ومن ترك الأنجليز سيترككم مع الصاعد فالرب له عباد والبقر له عباد والمال له عباد والحق واضح والباطل واضح نريد أمريكا السبعينات المنفتحه والتي لاتفرض المثليين بل تعالجهم,0.0,0.0
604,"سر ""التغيير المفاجئ"" الآن.. ""مجتمع الميم"" ما زال متخوفا قبل مونديال قطر https://t.co/MALOa3dZ8O",0.0,0.0
581,"@soldier2017kg "" حنا بني هنّود لا صار جنجان نوطى حياض الموت ما في مشكلة "" إذا حافظت روسيا على صبرها سينهار حلف المثليين . #اوكرانيا_روسيا #بوتين",0.0,0.057008417937837
605,"سر ""التغيير المفاجئ"" الآن.. ""مجتمع الميم"" ما زال متخوفا قبل مونديال قطر #عاجل https://t.co/29o6HnNfui",0.0,0.0
606,#معلومة في الصين القديمة كانت المثلية الجنسية مقبولة،وكانت موجودة على نطاق واسع في الصين.قيل ان بعض الاباطرة قد اقامو علاقات مصحوبة بين الجنسين،وقد وثق الصينيين القدماء ذالك عن طريق الرسومات القديمة،التي يعود تاريخ بعضها الى اسرة تشينغ واسرة هان. #الصين https://t.co/LzD5IQwbvn,0.0,0.0
570,انا بدوي مربرب مشعر رجولي عمري ٣١ طولي ١٦٧ وزني ٩٧ من الكويت محترم نظيف و جاد gay bear daddy kuwait دادي دب بوث فحل بوتوم سالب مبادل توب موجب حنان اورال دب متين pc gamer مثلي الجنس مثلي الجنس 🏳️‍🌈 المثلية الجنسية #Overwatch2 #Fortnite #PUBG,0.0,0.08703923128114532
569,مش على علمي الحزب متزوج من المثليين 😂😂😂😂😂😂,0.0,0.11633899342077514
624,@jaberalharmi سلملي على المثليين يا معلم وخل الخبز يستوي,0.0,0.09390820242638323
625,@BakkuDunis يا سيدي السالفة انه هذا الشخص يدري رفع علم الرينبو ممنوع و فيها عقوبة، بس ياي يتحدى و يسوي بلبلة لان يدري وراه دولته، بعدين أنا من فترة اسمع عن حملة ضد قطر و اشاعات أنها شرت ترشيحها حق الاستضافة و دافعين رشاوي الخ، لان ما اذكر احد تكلم عن المثلية بكاس روسيا و روسيا ضد المثليين,0.0,0.0
642,وزير الخارجية البريطاني جيمس كليفرلي يقول إنه يجب على مشجّعي كرة القدم من المثليين الذين سيحضرون كأس العالم في #قطر، أن يحترموا ثقافة الدولة المضيفة https://t.co/HmasowpUAS,0.0,0.07340527271030181
559,كثير بنات لمن تصير نسوية تتجه الى المثلية ودي احد يسوي لنا دراسه هل فيه علاقة بين الذكورية في المجتمع والمثلية عند المرأة احس مو هي مثلية كثر ماهي تعقدت وكرهت الرجال وصارت تفرغ عن غريزتها الجنسية والعاطفية مع النساء,0.0,0.0
558,@TurkiShalhoub وزير خارجية بريطانيا يطلب من المشاركين المثليين في كأس قطر احترام قانون قطر.. فهل نسمع من وزراء خارجية الناتو مثل هذا فقطر حليفه للناتو ممولة فقط..,0.0,0.05483080595158764
557,@SufianSamarrai @AJArabic بالامس وجدت في اليوتيوب خنفوس قطري يسب ويشتم دول وافراد عرب واوروبيين بأنهم يتآمرون على قطر ويحسدونها بسبب كأس العالم وحضور المثليين وانتشار الخمور ! نسي الخنفوس ماتنشره الجزيرة واعلام عزمي التابع من حرب على الدول العربية وهاهي تتعامى عن ايران الثورة . الخنفوس شهق وبكى في الفيديو,0.0,0.04085393195840611
556,"انتقادات لوزير خارجية بريطانيا بعد دعوته مشجعي كرة القدم من مجتمع الميم إلى ""احترام"" قطر https://t.co/t1vkmD9MkG",0.0,0.0
644,@jaberalharmi وهل وجود المثليين من عاداتكم وتقاليدكم,0.0,0.11081485958422561
645,#صباح_الخيرᅠ #موجب_صنعاء #سالب_صنعاء #مجتمع_الميم_اليمني https://t.co/LIoFPOQuMl,0.0,0.0
555,ماصرحو عن ميولهم بس اغانيهم تتكلم عن مجتمع الميم فيه واحد من الاعضاء اغنيته تدعم وتشجعهم واصلا هذا الكونسبت حقهم … — هم الاذكى✨ https://t.co/CU4Xwey4W4,0.0,0.0
554,"سباق الكعب العالي السنوي بمشاركة ""الدراغ كوينز"" في واشنطن، ينطلق في نسخته الـ35، حيث اصطف آلاف المتفرجين لمشاهدة ""ملكات الجر"" بأحذية ذات كعب عال وأزياء ملونة ومبهرجة. السباق يشجع مبادئ التعبير عن الذات وتقبلها، فيما يخص أفراد مجتمع الميم بواشنطن. #الحرة #شاهد_الحرة #الحقيقة_أولا https://t.co/A6DMjDjHlv",0.0,0.0
553,@AJA_Egypt دى حاجة تقلب المخ هم يرفعون علم فلسطين ونحن نرفع علم المثليين هو مين اولى بمين,0.0,0.06651344299989408
647,أحضرنا شخصا مثليا ودراغ كوين وآخر يرفض المثلية الجنسية. أيهما أقنعك أكثر؟ https://t.co/fqnIUnq2nh,0.0,0.0
648,@shibl_alshibl كل النساء بدها حقها بالقيادة وهمه فئة كبيرة من المجتمع بينما يعتبر مجتمع الميم من الأقليات وهون الفرق,0.0,0.0
649,@salmalmshjry11 @O_J_Alghazi @hureyaksa الكفار غضبانين من السعودية بسبب عدم تطبيق قوانين المثليين و غير ذلك من الامور الكثيرة ووقفت السعودية بحلوقهم ، بينما يسارع الاعراب على السفر والمعيشة بين ظهرانيهم والدراسة في مدارسهم ليتشرب ابنائهم مذاهب المثليين وقوانينهم.,0.0,0.045173992323856486
650,"كأس العالم 2022: وزير الخارجية البريطاني يطلب من مجتمع الميم ""احترام"" الدولة المضيفة خلال البطولة - BBC News عربي https://t.co/wXqFHVcfVF",0.0,0.0
651,@M_Durmaz_Ar متى سيغلق اردوغان مصانع الخمور ونوادي المثليين ونوادي الخمور,0.0,0.06813276881102967
652,انتي ضايفه وحده تتكلم على المثليين وتبلكهم:/ — هاتي حسابها https://t.co/P09rsLox6S,0.0,0.09344809184082396
653,ويس أنا ضد المثلية الجنسية، لأنها مُحرمة بديني. وعن نفسي ما رح ابيع آخرتي عشان كم لحظة بذي الدنيا🤷🏻‍♀️.,0.0,0.0
654,@cvnuof @3nlg_ @FiWad7 @ghadii__00 ابدًا مو فله الي تسوينه ولا هي قوة شخصيه حاطه علم المثليين و بعض الصور لحسابك عن المثليه و الاغلب دعاء ودين جزاك الله خير ولكن يا امي انتبهي تطيحين بذا الدرب وانتي لسى صغيره يمكن ماتحسين انه غلط الان لكن اذا كبرتي راح تندمين حيل الله يهديك ويفتح على قلبك,0.0,0.04165768425868162
552,@TurkiShalhoub فرصة لعلماء اتحاد قطر العالمي للمسلمين دعوة المثليين الي الأسلام..,0.0,0.08293870691875108
655,عَجيب تفكير البشر.. لو شافوا شخص يدعم المثلية الجنسية طبلوا له وقالوا 'معلش حرية رأي'، ولو شخص وقف ضد المثلية كنسلوه وقالوا 'ىَخلف' تعرفون ايش يعني حرية التعبير والرأي أصلاً💀؟,0.0,0.0
656,#قراءة في كتاب أين نحن من هذا كله ذكر الكاتب عن عددًا من الخياليين الاجتماعيين قد نهضوا خلال السبعينات في الدفاع عن البيدوفيليا بوصفها آخر خطوة متقدمة في مجال الحرية الجنسية https://t.co/96Ri9Jzmvc,0.0,0.0
560,لولا السبعة مليار التي أعطيت لخامنئي من قبل إدارة المثليين في البيت الأبيض لما حصل الاتفاق. الأوامر جاءت من طهران لكلب الضاحية الحارس الأمين لحدود إسرائيل الشمالية. الاعتراف بإسرائيل تم فماذا بقي لحزب المقاولة من عذر!؟ لك الله يا لبنان..,0.0,0.040741041373830666
561,@mk86058689 @fyft_ @naif_xci @News_Ejazah وش دخل الألوان لازم تحشرون المثليين بكل موضوع ؟,0.0,0.0928370714792415
640,قيمة الجنسية بسهولة الحصول عليها، لذلك جنسيات مدعي الحرية رخيصة وسهل الحصول عليها روح حاول عندهم، لأنها تناسب رخصك وانحطاطك. اما الجنسيات الخليجية بعيدة عن شاربك بالذات السعودية، لست اهلا لنيلها. جنسيات الخليج تستحق ولا تكتسب يا قتيبة وكثير منكم لايستحقها.,0.0,0.0
630,وزير الخارجية البريطاني جيمس كليفيرلي: أطلب من المشجعين المثليين احترام قوانين دولة قطر المستضيفة لكأس العالم 2022.,0.0,0.08227612372605039
626,"@jaberalharmi When in Rome, do as Romans do اقتبس مقولة قديمةو معروفة ومتبعة بالغرب عندما يذهب اي شخص لمكان جديد فعليه اتباع قوانين وأعراف وعادات وتقاليد البلد التي يريد ان يذهب اليها فليس من المنطق ان يغير اهل البلد عقيدتهم واعرافهم من اجل بعض الزائرين المثليين.",0.0,0.0
568,مظاهرة لـ “المثليين” في دولة خليجية: أوّل ردّ قطري https://t.co/bW2JyWtLZI,0.0,0.1088780257627993
567,@bassant_essam72 زواج المثليين,0.0,0.2929267402196219
566,❗اعتمد مجلس الدوما في القراءة الأولى مشروع قانون يحظر دعاية المثليين في #روسيا بما في ذلك في وسائل الإعلام والكتب والإنترنت والإعلان والسينما,0.0,0.061538978859824636
732,@jaberalharmi شريفة ياقطر 😂 #🏳️‍🌈_🏳️‍⚧️_مونديال_المثليين,0.0,0.0
628,@Bandaralshafi عجوز ترك كل مشاكل الإقتصادية التي يعاني بها بلده وجاي قطر يسوّي بلبلة ، شيء مضحك لو هذا يدافع عن الحقوق المثليين 😂😂😂 ليش ما جابوا أصغر منه سناً وأجمل منه شكلاً,0.0,0.05215735852183151
565,@rkiiivex @RBM_1727 لو تلاحظين طول الوقت يتكلم ان السعوديات مسكينات ومستغلات ومدعيات الالحاد ، المثليه الخ حتى يقول عن د.طالب مدعي الالحاد!!! لكن يوم تغيرت الجنسيه وصارت الجنسيه السوريه ، اعترف انها عادي تكون ملحده https://t.co/5UF2kkI4ot,0.0,0.0
629,@US_World1 #قطر تعد باستقبال كبير وحار لضيوفها المثليين يليق بجـعـ.بة المضيوم 😷 #ICCT20WorldCup2022,0.0,0.07105668979127903
564,@jaberalharmi نشكر لكم توفير لحوم الخنزير والكحوليات واستقبال المثليين في #قطر #qatar بارك الله فيكم https://t.co/frCXi2EObt,0.0,0.07262062647978039
563,يحاربون المثليين في النهار وأخر الليل يدوروا عليهم https://t.co/01xBqtHCd0,0.0,0.08895317772670167
639,روسيا استضافت #المونديال وهي دولة صارمة بما يخص حرية المثليين في العلن ولم تتعرض روسيا قبل استضافتها للكأس مثل #قطر بحملة تشير بأن روسيا تحتذى بنظرة متحفظة حول موضوع حرية المثليين بالأماكن العامة وهي متمسكة بركن العائلة وواضحة حول عدم استيعابها الشامل كدولة مسيحية للمثليين بالملأ,0.0,0.07170407507849438
631,@MALHACHIMI المثليين وصلو قطر ايها الغيور https://t.co/b0QjIFCBve,0.0,0.11989135316603246
632,أسعد الله أياااام العرب القدس عاصمة فلسطين المطالبين بحقوق المثليين ليسوا كالبشر ف الأنسان مخلوق من الله كسائر مخلوقاته من ذكر وأنثى وهذا الشي الطبيعي والذي أنزل في جميع الأديان وهي فطرة الأنسان السليم أما المثلي مريض يحتاج علاج ومن يريد المثليه هو الشيطان الذي دمر ق لوط https://t.co/I2fixlaWw5,0.0,0.04144578935764211
633,@Donhr77 @barccelonii2 طبعا لازم يزيد مهو نادي المثليين الحمير ينحب من اشكاله فقط,0.0,0.07932262070197546
634,@barccelonii2 نادي المثليين الحمير الجحشلونيين,0.0,0.1312931404403333
562,@akramshoha @anara747 @AJArabic وزعل احد المثليين من جرب الشمال,0.0,0.11202060418389742
635,@nadjib__fcb العار انو ناديك بيدعم المثليين الحمير و ما زعلت بس لأنو خسر تزعل عرفت وين العار يا حماااااااار,0.0,0.05844617405815544
636,لفت نظري دعاية للمنظف ( كومفرت ) لغسيل الملابس ولاحظت شعار ( المثليين ) على ذالك القميص فكيف سمحت قناة ) mbc ) بنشر هذه الدعاية,0.0,0.0551835064337956
637,"كأس العالم 2022: السماح للحكام المستبدين باستضافة المونديال خطأ - في التايمز صحيفة التايمز البريطانية نشرت مقالا بعنوان "" لماذا تجعل قطر مشجع كرة القدم مضطربا للغاية""، تناول أزمة قطر مع مجتمع الميم إبان تنظيم بطولة كأس العالم الشهر المقبل، وصف فيه الكات https://t.co/RzK9WlqXqP",0.0,0.0
638,@jaberalharmi ترحب بالجميع بما فيهم مجتمع الميم بينما تمنع اليمني من حضور كأس العالم,0.0,0.0
0,@All_Qatar_2022 الوضع السلبي جدا والقادم اسوا مع المثليين وقس على ذلك.,0.0,0.08655109310426144
757,@Notemil3 لا طبعا الميسوجني عندهم ارحم بمليون مرا من دعم المثليين,0.0,0.08735111632750245
733,@qmr512 @SaudiNews50 صحيح لكن اللي خذوا جرعتين وثلاث هل صار لهم شي سمعنا ناشري الاشاعات يقولون اللي بياخذ اللقاح بيموت او يتحول الى انثى ويصبح من المثليين 🤔🤔,0.0,0.05306427982956127
919,@QGU_5 المثليين طول عمرهم موجودين كنسبة بسيطة من أي سكان فمش هاينهو البشر مع ان لو انتهي البشر تنتهي الحروب والعنصرية والكراهية والتعصب ضد مخاليق ربنا والكوكب يستريح من البشر,0.0,0.04370306203991226
905,@boucifsoussi1 علاش غنحشم مثلا على المثليين وراه عندهم,0.0,0.10425567508640479
906,@LGBTQarabic زباله المجتمع,0.0,0.0
907,@LGBTQarabic قرف يقرفكم,0.0,0.0
908,@ahmed123bayoumi الفساد موجود وأصبح شبه سائد نعم... لكن المؤامرة موجودة وبتكبر كل لحظة مش كل يوم والمؤامرة هى التى تتبنى الفساد الموجود تحت دعاوى كثيرة أهمها حقوق الإنسان وحق التظاهر وحق المرأة وحقوق المثليين و...القائمة تطول والدولة تقاوم كل هذا لذا وجب فعلا تطوير التعليم كله.,0.0,0.037848621008298326
909,مجرد السماح إدانة لهم. غير أن الحرية ظاهرية، فعندما يُجمّل التعري ويُفرض في العمل والرياضية وغيرها ويُحمى الذين يتكسبون من التجارة الجنسية… وعندما تكون الدولة رأسمالية وتدفع الكثير من الفتيات لبيع أجسادهن مقابل المال، حينها لا يكون للحرية قيمة. ووجود الحسنات لايلغي السيئات. https://t.co/cltmJbjEd0,0.0,0.0
911,"🚨 الناشط البريطاني ""بيتر تاتشيل"" الذي نظم وقفه احتجاجية في قطر لدعم مجتمع الميم، ينفي تعرضه للإعتقال، مؤكداً استجوابه فقط من قبل الشرطة في مكان الاحتجاج ثم إطلاق سراحه على الفور. https://t.co/WQQZiiZ8iF",0.0,0.0
912,@t_donkeys امس كانت ليله نااار مع امك يخرب بيتها كانت قويه عقبال ماتكون معك واعلمك كيف المثليين,0.0,0.06036496895084654
913,@nasser_duwailah حتى المثليين يحبون أردوغان المجد https://t.co/aGDEtpvqjC,0.0,0.13632457009693771
914,انا بدوي مربرب مشعر رجولي عمري ٣١ طولي ١٦٧ وزني ٩٧ من الكويت محترم نظيف و جاد gay bear daddy kuwait دادي دب بوث فحل بوتوم سالب مبادل توب موجب حنان اورال دب متين pc gamer مثلي الجنس مثلي الجنس 🏳️‍🌈 المثلية الجنسية #Overwatch2 #Fortnite #PUBG,0.0,0.08703923128114532
915,@123448383gjffjj @kasimf هل تقصد الإنفاق على كأس العالم من أجل استضافه المثليين,0.0,0.11791722827217285
917,@hureyaksa هؤلاء يقبلون على القرآن واليمني يقبل على القات والقطري يقبل على استضافه المثليين عشنا وشفنا,0.0,0.06431842017908529
918,@sa1k33a حاطه ذا !🌈 تدعمين مجتمع المثليين ي سخاء !,0.0,0.12142965311631872
921,@WajeehLionn ما اسبك عشان المثليين واضح انك معارض☺️,0.0,0.1083068771151235
937,اشد عقوبة مرت على وجه التاريخ 🛑وجب التنويه🛑 #المثليين يخالفون فطرت الانسانا المثليين منبوذون من المجتمع ولاتهاون بمثل هذا الامر الي مبتلش بهل امر روح عالج وتوب لله سبحانه والي يؤيد المثليين وهو ليس منهم هذا كامرأة لوط عليه السلام فاحذرو يااخوان #جلسة_الميزانيات #كاس_العالم https://t.co/5ueD682vRh,0.0,0.11760222479241172
